   1.7752627e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9498787e+01   2.0026273e+01   1.4551334e+01   1.2805174e+01   1.7134196e+01   1.0404204e+01   1.9626112e+01   2.0026273e+01   2.0026273e+01   1.8571140e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.8807599e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9771625e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9098626e+01   2.0026273e+01   1.8643897e+01   1.7934519e+01   2.0026273e+01   2.0026273e+01   1.9135004e+01   1.8589329e+01   1.9808003e+01   2.0026273e+01   1.8771221e+01   2.0026273e+01   2.0026273e+01   1.8862167e+01   2.0026273e+01   2.0026273e+01   1.9171382e+01
   1.9935327e+01   1.3259903e+01   1.7989086e+01   9.8949070e+00   1.6261116e+01   1.8716653e+01   1.7770816e+01   9.0763945e+00   1.4496766e+01   1.8152789e+01   1.4824171e+01   1.2477769e+01   1.8716653e+01   1.7316087e+01   1.1841148e+01   1.1677445e+01   1.1204527e+01   1.5424414e+01   7.9668553e+00   1.1077203e+01   1.3696443e+01   1.0240501e+01   1.5369846e+01   1.6643088e+01   1.8734842e+01   1.7989086e+01   1.7170574e+01   1.5078820e+01   1.9498787e+01   1.7679871e+01   1.9989895e+01   1.0422393e+01   1.5988278e+01   1.5115198e+01   1.8862167e+01   1.4896928e+01   1.7734438e+01   1.7679871e+01   1.4078416e+01   2.0026273e+01   2.0026273e+01   1.6261116e+01   6.7118027e+00   1.7334276e+01   2.0026273e+01   1.7625303e+01   1.6952304e+01   1.5879143e+01   1.4187551e+01   9.8403395e+00   6.3116411e+00   1.4424010e+01   1.9098626e+01   1.2023040e+01
   8.7126112e+00   1.4314875e+01   1.9935327e+01   1.9062247e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9480598e+01   2.0026273e+01   1.8862167e+01   2.0026273e+01   1.9971706e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.2714228e+01   1.9917138e+01   2.0026273e+01   1.9935327e+01   1.8552951e+01   2.0026273e+01   2.0026273e+01   1.6843169e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9862571e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9098626e+01   2.0026273e+01   1.8334681e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01
   8.3670170e+00   2.0026273e+01   2.0026273e+01   1.9644301e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9062247e+01   2.0026273e+01   1.9680679e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.6061035e+01   2.0026273e+01   1.9189572e+01   1.9007680e+01   1.9407842e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9189572e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9771625e+01   2.0026273e+01   1.9407842e+01   2.0026273e+01   1.9353274e+01   1.4933306e+01   2.0026273e+01   2.0026273e+01   1.8534762e+01   2.0026273e+01   2.0026273e+01   1.8061843e+01   1.9516977e+01   1.8298302e+01   2.0026273e+01   1.8080032e+01   1.9571544e+01   1.8571140e+01   1.7643492e+01   1.8680275e+01   1.9644301e+01
   1.2750606e+01   1.9044058e+01   2.0026273e+01   1.9644301e+01   1.7843573e+01   1.3005255e+01   1.4824171e+01   1.8716653e+01   9.7857720e+00   1.2095796e+01   1.2495958e+01   1.5860954e+01   2.0026273e+01   1.8534762e+01   1.0913500e+01   1.6915926e+01   1.7807195e+01   1.1550121e+01   1.8971302e+01   6.4571544e+00   1.8989491e+01   5.2202910e+00   1.2004850e+01   1.7861762e+01   1.0604285e+01   1.3714632e+01   1.4187551e+01   1.8771221e+01   8.5125303e+00   1.3841956e+01   1.0476960e+01   8.8581245e+00   1.9644301e+01   1.8680275e+01   7.7303961e+00   1.8352870e+01   0.0000000e+00   1.9335085e+01   1.6934115e+01   1.4624091e+01   2.0026273e+01   1.9207761e+01   1.7807195e+01   8.5489086e+00   7.8213420e+00   1.7443411e+01   1.1368230e+01   1.6315683e+01   1.3660065e+01   1.6988682e+01   1.7552546e+01   1.8643897e+01   1.8916734e+01   4.1107518e+00
   0.0000000e+00   7.1119644e+00   1.0022231e+01   1.2859741e+01   2.0026273e+01   1.3660065e+01   1.9225950e+01   1.1077203e+01   1.1131770e+01   1.7316087e+01   1.1841148e+01   8.2760711e+00   1.0531528e+01   5.4385610e+00   2.0026273e+01   1.1713824e+01   1.1768391e+01   1.6934115e+01   1.4715036e+01   1.1459175e+01   1.3514551e+01   1.0604285e+01   1.4569523e+01   7.2938561e+00   1.0949879e+01   1.4696847e+01   1.4242118e+01   9.5311237e+00   1.0640663e+01   1.2077607e+01   1.4533145e+01   0.0000000e+00   1.2132175e+01   1.6715845e+01   1.8625707e+01   1.7279709e+01   1.4405821e+01   4.3472110e+00   1.1295473e+01   1.0022231e+01   1.3005255e+01   1.1440986e+01   1.3459984e+01   5.7113985e+00   1.0004042e+01   1.5169766e+01   1.0677041e+01   1.9917138e+01   1.8680275e+01   0.0000000e+00   1.8425627e+01   1.6552142e+01   1.4351253e+01   1.3987470e+01
   1.5806386e+01   1.5533549e+01   2.0026273e+01   1.9771625e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.6952304e+01   1.8007276e+01   1.9098626e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.8662086e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9444220e+01   1.9935327e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9462409e+01   2.0026273e+01   1.9753436e+01   2.0026273e+01   2.0008084e+01   1.4860550e+01   1.9917138e+01   1.9717057e+01   2.0026273e+01   1.6133791e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.8989491e+01   2.0026273e+01   2.0026273e+01   1.9516977e+01
   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9589733e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9862571e+01   2.0026273e+01   2.0026273e+01   1.9626112e+01   1.9753436e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01
   2.0026273e+01   1.0822555e+01   1.7188763e+01   1.9880760e+01   1.2386823e+01   1.5478981e+01   1.9826192e+01   1.9735247e+01   1.9662490e+01   1.8516572e+01   1.5624495e+01   1.1186338e+01   1.9789814e+01   1.4405821e+01   1.7734438e+01   1.2186742e+01   2.0026273e+01   2.0026273e+01   1.7770816e+01   1.8607518e+01   1.8571140e+01   2.0026273e+01   1.9207761e+01   1.9135004e+01   2.0026273e+01   1.9262328e+01   1.9862571e+01   1.8152789e+01   2.0026273e+01   1.9298707e+01   2.0026273e+01   1.9153193e+01   1.9025869e+01   2.0026273e+01   1.7989086e+01   2.0026273e+01   1.9844382e+01   2.0026273e+01   1.8880356e+01   1.9480598e+01   1.7152385e+01   1.8789410e+01   2.0026273e+01   1.8971302e+01   1.9135004e+01   1.9371463e+01   1.8443816e+01   1.8534762e+01   1.8407437e+01   1.9971706e+01   1.7206952e+01   2.0026273e+01   1.9771625e+01   1.9808003e+01
   7.1119644e+00   0.0000000e+00   0.0000000e+00   1.6443007e+01   1.4678658e+01   1.8843977e+01   1.8571140e+01   1.3641876e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9480598e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9098626e+01   1.9626112e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.9880760e+01   1.8243735e+01   2.0026273e+01   1.2368634e+01   2.0026273e+01   2.0026273e+01   1.9898949e+01   1.9844382e+01   2.0026273e+01   1.2968876e+01   2.0026273e+01   2.0026273e+01   1.9735247e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.8771221e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   2.0026273e+01   1.8807599e+01
