   7.9668553e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9842361e+00   0.0000000e+00   0.0000000e+00   1.2186742e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1293452e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1103476e+00   4.8383185e+00   2.8556993e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8379143e+00   0.0000000e+00   2.7283751e+00   3.4741310e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1487470e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9652385e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.2392886e+00             Inf   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8189167e-01   8.1123686e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9652385e+00   0.0000000e+00   5.1839127e+00   2.4919159e+00   5.3658044e+00   6.5481002e+00             Inf   4.4745352e+00             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00             Inf   5.1293452e+00   2.8011318e+00   0.0000000e+00   4.1653193e+00   1.1277284e+00             Inf   1.5460792e+00   4.3290218e+00             Inf   3.2922393e+00   5.2021019e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   3.6014551e+00   0.0000000e+00             Inf   2.9830234e+00   1.8371059e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   8.6398545e+00   0.0000000e+00   2.3464026e+00   1.9644301e+00
             Inf             Inf             Inf             Inf   0.0000000e+00   0.0000000e+00   4.0198060e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1835085e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8395311e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6006467e+00   1.4369442e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00             Inf   3.5650768e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3468068e+00   0.0000000e+00   0.0000000e+00             Inf
             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2012935e+00   2.9284559e+00   4.4745352e+00   8.7853678e+00   7.0573969e+00   7.5121261e+00   3.7469685e+00   2.6374293e+00   0.0000000e+00   1.5824576e+00   0.0000000e+00   0.0000000e+00             Inf   6.1661277e+00   2.2554568e+00   0.0000000e+00   1.1240905e+01   1.0622474e+01             Inf   5.9842361e+00   0.0000000e+00   3.0375909e+00   4.4927243e+00   8.6580437e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   1.2732417e-01             Inf   0.0000000e+00             Inf   2.3100243e+00   0.0000000e+00   7.8577203e+00   0.0000000e+00   0.0000000e+00   2.2736459e+00   0.0000000e+00             Inf   0.0000000e+00             Inf   2.0008084e-01   0.0000000e+00   0.0000000e+00   2.5646726e+00   5.5295069e+00             Inf             Inf
             Inf             Inf             Inf             Inf   7.8395311e+00   0.0000000e+00   3.0012126e+00   2.3100243e+00   7.2756669e+00             Inf   1.0367825e+00   6.9482619e+00   5.2930477e+00             Inf   0.0000000e+00   2.9102668e+00   6.5844786e+00   6.9482619e+00             Inf   6.9664511e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00             Inf   0.0000000e+00             Inf             Inf   8.2760711e+00             Inf   5.6750202e+00             Inf   9.4401778e+00   6.6026677e+00   0.0000000e+00   4.9838319e+00             Inf   2.1463217e+00   2.5464834e+00             Inf             Inf             Inf   1.1277284e+00   0.0000000e+00   7.8395311e+00   4.0925627e+00   7.8213420e+00   0.0000000e+00   6.7481811e+00             Inf             Inf   0.0000000e+00             Inf   0.0000000e+00
             Inf             Inf   0.0000000e+00   0.0000000e+00   3.0557801e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7829426e+00   2.9830234e+00   1.2732417e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6034762e+00   0.0000000e+00   4.9110752e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2918351e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2562652e+00   5.4567502e-01   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3472110e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             Inf   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00             Inf   1.5097009e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00   2.2554568e+00   0.0000000e+00   2.2190784e+00   0.0000000e+00   0.0000000e+00   6.6026677e+00   0.0000000e+00   0.0000000e+00   4.6746160e+00   0.0000000e+00   0.0000000e+00   3.1649151e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5481002e+00   0.0000000e+00   0.0000000e+00   6.7299919e-01   1.6915926e+00   2.5828618e+00   0.0000000e+00   5.1839127e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   7.0028294e+00
             Inf             Inf             Inf             Inf             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7113985e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00             Inf   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8031528e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6010509e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
